title,description,source,job_id,company,location,url,posted_date,keyword_query,collection_domain,unified_domain
Business Analyst,"*PLEASE NOTE THAT THIS VACANCY ANNOUNCEMENT IS ONLY OPEN TO CURRENT UNITED STATES POSTAL SERVICE OFFICE OF INSPECTOR GENERAL, UNITED STATES POSTAL SERVICE, UNITED STATES POSTAL INSPECTION SERVICE AND POSTAL REGULATORY COMMISSION EMPLOYEES. OTHER APPLICANTS WILL NOT BE CONSIDERED.",usajobs,IA-26-142A-13008282-PC,"Office of the Inspector General, USPS","Arlington, Virginia",https://www.usajobs.gov:443/job/876812700,2026-07-16T11:20:27.7570,data analyst,data_science,
Management Analyst,This position works as an employee within the Oakland Regional Office. The Management Analyst serves as a management analyst for the Oakland Regional Director's Office. The primary purpose of this position is to provide support to the Director and Assistant Director through project management and analysis of regional office initiatives.,usajobs,343-26-GR-13003293- NBU,Veterans Benefits Administration,Multiple Locations,https://www.usajobs.gov:443/job/876846500,2026-07-16T13:05:33.5800,data analyst,data_science,business
Supervisory Management and Program Analyst,WHAT IS THE FACILITIES MANAGEMENT AND SECURITY SERVICES? A description of the business units can be found at: https://www.jobs.irs.gov/about/who/business-divisions Position(s) are to be filled in following area(s): FMSS -Facilities Controls Limiting Area of Consideration: This job (or announcement) is open to current permanent IRS competitive service employees in the FMSS business units REVIEW THE ADDITIONAL INFORMATION BELOW FOR FURTHER DETAILS,usajobs,26-12998221B-FMM-0343-04,Internal Revenue Service,Multiple Locations,https://www.usajobs.gov:443/job/875731300,2026-07-09T00:00:00.0000,data analyst,data_science,
AVIATION RESOURCE MANAGEMENT SPECIALIST,"THIS IS A NATIONAL GUARD TITLE 32 EXCEPTED SERVICE POSITION. This National Guard position is for a AVIATION RESOURCE MANAGEMENT SPECIALIST, Position Description Number D2934000 and is part of the Pennsylvania National Guard, National Guard. 1 or more Position(s) may be hired against this Announcement.",usajobs,PA-12977919-AF-26-167,Air National Guard Units,"Horsham, Pennsylvania",https://www.usajobs.gov:443/job/875769700,2026-07-08T14:44:58.3900,data analyst,data_science,
"Supervisory Management and Program Analyst (Deputy Director, Workforce Management & Engagement)","This position is located in the Department of Homeland Security (DHS), Office of Intelligence & Analysis. The primary purpose of this position is to serve as the principal advisor and second-in-command to the Director, WM&E, within the Office of Intelligence and Analysis (I&A), Department of Homeland Security. Non-BU: This is a non-bargaining unit position.",usajobs,DE-12983032-26-IA,Office of Intelligence and Analysis,"District of Columbia, District of Columbia",https://www.usajobs.gov:443/job/876571600,2026-07-20T00:00:00.0000,data analyst,data_science,
Budget Analyst,"The Smithsonian Institution is the world's largest museum, education, and research complex, with 21 museums and the National Zoo. This position is located in Curatorial Office, Smithsonian American Art Museum (SAAM), Undersecretary for Museums and Culture. SAAM shares the stories of our nation through American art and craft to inspire reflection, spark dialogue, and build connections. More than one selection may be made from this announcement.",usajobs,26R-JW-314247-MPA-SAAM,Smithsonian Institution ,"Washington, District of Columbia",https://www.usajobs.gov:443/job/876672200,2026-07-16T00:00:00.0000,data analyst,data_science,
Program Analyst,"This position is part of the Department of War (DoW), Missile Defense Agency (MDA). The incumbent will serve as an Event Mission Director, a functional and technical operations support to the Missile Defense System (MDS) in the management and execution of Training and Exercise (TREX) events and operational requirements.",usajobs,MDA-26-13007626-DH,Missile Defense Agency,"Schriever AFB, Colorado",https://www.usajobs.gov:443/job/877150600,2026-07-20T08:01:30.1730,data analyst,data_science,
"Management Analyst (CYS), NF-05",It is the applicant's responsibility to read all sections and associated links in this vacancy announcement. This vacancy may be used to fill additional positions within 90 days of the closing date.,usajobs,NENAFCC2613008348,United States Army Installation Management Command,"Fort Sam Houston, Texas",https://www.usajobs.gov:443/job/876722500,2026-07-17T00:00:00.0000,data analyst,data_science,
Management Analyst,"This position serves as a Management Analyst in the Southeast District Office in Alpharetta, GA. The Southeast District Office is responsible for providing effective, efficient, and economical direction, and control and operation of the Veteran's Benefits Administration's program of benefits and services provided by law for Veterans, their dependents and beneficiaries at the Regional Offices within the District's geographical area of jurisdiction.",usajobs,393-26-JML-13011825-NBU,Veterans Benefits Administration,Multiple Locations,https://www.usajobs.gov:443/job/877055400,2026-07-17T12:53:25.4870,data analyst,data_science,
Progam Analyst (Clinical Profiler),"This position is located at the VA Northern Arizona Healthcare System under the Office of HealthCare Service (HAS). Incumbent is the Clinic Profiler for the medical facility and satellite clinics. The purpose of this position is to perform Program Analyst duties related to clinic profiles and scheduling grids, including but not limited to clinic set up and clinic maintenance.",usajobs,CBSX-12980618-26-CC,Veterans Health Administration,"Prescott, Arizona",https://www.usajobs.gov:443/job/876543000,2026-07-15T00:00:00.0000,data analyst,data_science,
Administrative Officer,"This Administrative Officer position is located in the Nutrition and Food Service Department, at the VA Connecticut Medical Center, located in West Haven Connecticut. The primary purpose of this position is to serve as the Administrative Officer (AO) for Nutrition and Food Service (N&FS) and is responsible for the Nutrition & Food Service administrative programs.",usajobs,CBTD-13013927-26-EIW,Veterans Health Administration,"West Haven, Connecticut",https://www.usajobs.gov:443/job/877051600,2026-07-17T12:43:04.1270,data analyst,data_science,
Support Services Supervisor,"The incumbent serves as the supervisor of the Administrative Section of the Support Services Division (SSD) at the Oakland, California Veterans Administration Regional Office (VARO). The primary purpose of the work is to manage and supervise the operations of the SSD Administrative functions e.g., Records Management, Property Management, Supply, Procurement, Fleet Management, etc.",usajobs,343-2026-JMO-13002559-NBU,Veterans Benefits Administration,Multiple Locations,https://www.usajobs.gov:443/job/876932400,2026-07-17T00:00:00.0000,data analyst,data_science,
Support Services Supervisor,"The incumbent serves as the supervisor of the Administrative Section of the Support Services Division (SSD) at the VA Regional Office (RO). The primary purpose of the work is to manage and supervise the operations of the SSD Administrative functions, e.g., records management, property management, supply, procurement, Fleet Management, emergency planning, physical security, safety, facility management, space management, and equipment operations, etc.",usajobs,317-26-JM-13001255-NBU,Veterans Benefits Administration,"Saint Petersburg, Florida",https://www.usajobs.gov:443/job/877162700,2026-07-20T09:13:44.1530,data analyst,data_science,
PROGRAM ANALYST,"The eTAS Program Office within Human Capital (HC) is responsible for TSA's authorized time, attendance, and scheduling system for over 400 federalized airports nationwide. In addition to managing scheduling and payroll activities for approximately 48,000 officers, the eTAS Program Office is also responsible for identifying requirements, system administration, enhancements and upgrades, user acceptance testing, deployment activities, and ongoing training and communications.",usajobs,HQ-HC-13004146-26-IMP,Transportation Security Administration,Location Negotiable After Selection,https://www.usajobs.gov:443/job/877073400,2026-07-20T00:00:00.0000,data analyst,data_science,
Program Analyst,"Serves as a member of the Public Reporting and Measure Development team and provides analytical and data science expertise to VHA leaders and field managers in support of the Office of Analytics Performance Integration (API), Performance Measurement (PM).",usajobs,CBZY-13003837-26-JM-API,Veterans Health Administration,Multiple Locations,https://www.usajobs.gov:443/job/876680200,2026-07-15T14:50:47.4770,data analyst,data_science,data_science
PROGRAM & MANAGEMENT ANALYST (ACQUISITION),"As a Program & Management Analyst (Acquisition) at DMDC, you will manage the full IT acquisition lifecycle for mission-essential programs. Serving as a Contracting Officer's Representative (COR), you will develop strategic acquisition plans, handle pre- and post-award functions, and drive financial processes for cutting-edge solutions. This career-ladder role offers professional growth while directly supporting programs vital to our nation's defense personnel and DoW missions.",usajobs,OC-DHRADMDC-26-12954271-DH,Defense Human Resources Activity,Multiple Locations,https://www.usajobs.gov:443/job/868120600,2026-05-06T00:00:00.0000,data analyst,data_science,
